GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel Trim Bank 1 Short Term(%),Fuel flow rate/minute(cc/min),Engine RPM(rpm),Actual engine % torque(%),GPS vs OBD Speed difference(km/h),CO₂ in g/km (Instantaneous)(g/km),Litres Per 100 Kilometer(Instant)(l/100km),0-100mph Time(s),Trip average KPL(kpl),Trip average MPG(mpg),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),CO₂ in g/km (Average)(g/km),DPF Temperature(°C),Drivers demand engine % torque(%),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel Rate (direct from ECU)(L/m),Hybrid Battery Charge (%)(%),Fuel Level (From Engine ECU)(%),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Measured)(:1),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),0-30mph Time(s),Average trip speed(whilst moving only)(km/h),O2 Sensor8 wide-range Voltage,O2 Sensor7 wide-range Voltage,100-0kph Time(s),80-120kph Time(s),80-100mph Time(s),Exhaust Gas Temperature 1(°C),O2 Sensor6 wide-range Voltage,Mass Air Flow Rate(g/s),Transmission Temperature(Method 2)(°C),O2 Sensor5 wide-range Voltage,O2 Sensor4 wide-range Voltage,60-80mph Time(s),0-60mph Time(s),1/4 mile time(s),60-130mph Time(s),1/8 mile time(s),40-60mph Time(s),60-0mph Time(s),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Voltage (Control Module)(V),O2 Sensor1 wide-range Voltage,O2 Sensor2 wide-range Voltage,O2 Sensor3 wide-range Voltage,Turbo Boost & Vacuum Gauge(psi),Run time since engine start(s),Fuel cost (trip)(cost),Litres Per 100 Kilometer(Long Term Average)(l/100km)
Tue Apr 25 11:52:18 GMT+02:00 2017,25-apr-2017 11:52:19.502,14.412982415,40.909094412,0.01574831,6.0,96.36445617675781,319.71994,0.48841715,9.672575,-0.51714754,0.01327934,4.5,48.59840775,25.09803963,20,0,11.10454845,1.5625,-0.78125,-1.5625,12.17204094,768,0.0,0.05669392,0.0,0.0,0.0,15.1391983,42.76609802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.0241698,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74095535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.34886742,2304,0.22117461,9.00513172
Tue Apr 25 11:52:18 GMT+02:00 2017,25-apr-2017 11:52:20.002,14.412982415,40.909094412,0.01574831,6.0,96.36445617675781,319.71994,0.17238252,9.70130539,-0.73741412,0.01384728,4.5,48.59840775,39.60784531,20,0,11.10454845,1.5625,-0.78125,1.5625,12.17204094,768,0.0,0.05669392,0.0,0.0,0.0,15.1391983,42.76609802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.0241698,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74095535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.34886742,2304,0.22117461,9.00513172
Tue Apr 25 11:52:19 GMT+02:00 2017,25-apr-2017 11:52:20.513,14.412982691,40.909094268,0.0045756795,6.0,96.35195922851563,319.71994,0.29688102,9.71088219,-1.59932673,0.02268785,9,48.59840775,39.60784531,20,0,11.10454845,1.5625,-0.78125,1.5625,12.17204094,768,0.0,0.05669392,0.0,0.0,0.0,15.1391983,42.76609802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.0241698,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74095535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.34886742,2304,0.22117461,9.00513172
Tue Apr 25 11:52:19 GMT+02:00 2017,25-apr-2017 11:52:21.013,14.412982691,40.909094268,0.0045756795,6.0,96.35195922851563,319.71994,0.06703765,9.70130539,-0.90979666,0.0122005,9,48.59840775,39.60784531,30.58823586,0,11.10454845,1.5625,-0.78125,1.5625,12.17204094,768,0.0,0.05669392,0.0,0.0,0.0,15.1391983,42.76609802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.0241698,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74095535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.34886742,2306,0.22117461,9.00513172
Tue Apr 25 11:52:20 GMT+02:00 2017,25-apr-2017 11:52:21.513,14.41298316,40.909094873,0.018647417,6.0,96.3393783569336,319.71994,-0.03830723,9.76834297,-0.64164603,0.01088668,9,48.59828568,39.60784531,30.58823586,0,11.10441685,1.5625,-0.78125,1.5625,10.62171078,1548.5,0.0,0.05669392,0.0,0.0,0.0,15.1385088,42.76414871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.02417715,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74095535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.92901802,2306,0.22124186,9.00523853
Tue Apr 25 11:52:20 GMT+02:00 2017,25-apr-2017 11:52:22.013,14.41298316,40.909094873,0.018647417,6.0,96.3393783569336,319.71994,0.04788403,9.76834297,0.02873042,0.01275722,9,48.59828568,18.03921509,30.58823586,0,11.10441685,1.5625,-0.78125,0,10.62171078,1548.5,0.0,2.9328692,0.0,0.0,0.0,15.1385088,42.76414871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.02417715,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44326305,0.53131896,0.39620447,0.0,0.0,0.0,36.69219589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.92901802,2306,0.22124186,9.00523853
Tue Apr 25 11:52:21 GMT+02:00 2017,25-apr-2017 11:52:22.505,14.412982781,40.909095522,0.080316834,6.0,96.21308898925781,319.71994,0.2777274,9.70130539,-0.54587799,0.01524477,8,48.59828568,18.03921509,30.58823586,0,11.10441685,1.5625,-0.78125,0,10.62171078,1548.5,0.0,2.9328692,0.0,0.0,0.0,15.1385088,42.76414871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.02417715,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44326305,0.53131896,0.39620447,0.0,0.0,0.0,36.69219589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.92901802,2306,0.22124186,9.00523853
Tue Apr 25 11:52:21 GMT+02:00 2017,25-apr-2017 11:52:23.012,14.412982781,40.909095522,0.080316834,6.0,96.21308898925781,319.71994,-0.06703765,9.70130539,-0.45010993,0.00900739,8,48.59828568,18.03921509,17.64705849,0,11.10441685,1.5625,-1.5625,0,10.62171078,1548.5,0.0,2.9328692,0.0,0.0,0.0,15.1385088,42.76414871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.02417715,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44326305,0.53131896,0.39620447,0.0,0.0,0.0,36.69219589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.92901802,2308,0.22124186,9.00523853
Tue Apr 25 11:52:22 GMT+02:00 2017,25-apr-2017 11:52:23.512,14.412989358,40.909093436,0.09982213,6.0,96.08837890625,319.71994,0.58418524,9.6534214,-0.34476504,0.01194977,8,48.5980072,18.03921509,17.64705849,2.09311628,11.1021843,1.5625,-1.5625,0,23.88741112,857.5,0.0,2.9328692,0.0,47.77466202,0.0,15.12604904,42.72895432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.02419367,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44326305,0.53131896,0.39620447,0.0,0.0,0.0,36.69219589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.49390602,2308,0.22139296,9.00704956
Tue Apr 25 11:52:22 GMT+02:00 2017,25-apr-2017 11:52:24.011,14.412989358,40.909093436,0.09982213,6.0,96.08837890625,319.71994,-0.38307226,9.80665016,-0.4309563,0.01543795,8,48.5980072,24.70588303,17.64705849,2.09311628,11.1021843,1.5625,-1.5625,-4.6875,23.88741112,857.5,0.0,0.64064038,0.0,47.77466202,0.0,15.12604904,42.72895432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,∞,0.02419367,205.33421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44326305,0.53131896,0.39620447,0.0,0.0,0.0,36.64069366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.49390602,2308,0.22139296,9.00704956
