GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel Trim Bank 1 Short Term(%),Fuel flow rate/minute(cc/min),Engine RPM(rpm),Actual engine % torque(%),GPS vs OBD Speed difference(km/h),CO₂ in g/km (Instantaneous)(g/km),Litres Per 100 Kilometer(Instant)(l/100km),0-100mph Time(s),Trip average KPL(kpl),Trip average MPG(mpg),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),CO₂ in g/km (Average)(g/km),DPF Temperature(°C),Drivers demand engine % torque(%),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel Rate (direct from ECU)(L/m),Hybrid Battery Charge (%)(%),Fuel Level (From Engine ECU)(%),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Measured)(:1),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),0-30mph Time(s),Average trip speed(whilst moving only)(km/h),O2 Sensor8 wide-range Voltage,O2 Sensor7 wide-range Voltage,100-0kph Time(s),80-120kph Time(s),80-100mph Time(s),Exhaust Gas Temperature 1(°C),O2 Sensor6 wide-range Voltage,Mass Air Flow Rate(g/s),Transmission Temperature(Method 2)(°C),O2 Sensor5 wide-range Voltage,O2 Sensor4 wide-range Voltage,60-80mph Time(s),0-60mph Time(s),1/4 mile time(s),60-130mph Time(s),1/8 mile time(s),40-60mph Time(s),60-0mph Time(s),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Voltage (Control Module)(V),O2 Sensor1 wide-range Voltage,O2 Sensor2 wide-range Voltage,O2 Sensor3 wide-range Voltage,Turbo Boost & Vacuum Gauge(psi),Run time since engine start(s),Fuel cost (trip)(cost),Litres Per 100 Kilometer(Long Term Average)(l/100km)
Sat Apr 29 11:09:21 GMT+02:00 2017,29-apr-2017 11:09:22.191,14.412853668,40.909037109,0.0,4.0,80.08056640625,9.184549,0.61291564,6.72291851,7.23048925,0.00720369,12,47.75802994,31.37254906,30.19607925,0,11.97889328,-0.78125,3.125,4.6875,23.71213722,839.25,-,0,-,-,-,12.7742281,36.085392,-,-,-,-,-,-,-,-,0.19685857,0.0289344,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.55172348,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-10.34886742,50,0.01020885,8.34784317
Sat Apr 29 11:09:21 GMT+02:00 2017,29-apr-2017 11:09:22.698,14.412853668,40.909037109,0.0,4.0,80.08056640625,9.184549,-0.31603462,5.56412458,7.85298157,0.02313901,12,47.7578125,31.37254906,30.19607925,0,11.97880173,-0.78125,3.125,4.6875,0.22675589,839.25,-,0,-,-,-,12.76514912,36.05974197,-,-,-,-,-,-,-,-,0.15523754,0.02921,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.55172348,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.33360291,51,0.01032862,8.34790611
Sat Apr 29 11:09:22 GMT+02:00 2017,29-apr-2017 11:09:23.187,14.412855069,40.909039599,0.6928894,4.0,80.09198760986328,345.8793,-0.15322891,6.98149204,6.11000252,0.00436331,12,47.7578125,29.80392265,30.19607925,0,11.97880173,-0.78125,3.125,4.6875,0.22675589,1444.5,-,4,-,-,-,12.76514912,36.05974197,-,-,-,-,-,-,-,-,0.15523754,0.02921,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.27118683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.33360291,51,0.01032862,8.34790611
Sat Apr 29 11:09:22 GMT+02:00 2017,29-apr-2017 11:09:23.696,14.412855069,40.909039599,0.6928894,4.0,80.09198760986328,345.8793,-0.04788403,5.60243177,8.37970638,0.02097521,29,47.7578125,29.80392265,30.19607925,0,11.97880173,-0.78125,3.125,10.15625,0.22675589,1444.5,-,4,-,-,-,12.76514912,36.05974197,-,-,-,-,-,-,-,-,0.15523754,0.02921,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.27118683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.33360291,51,0.01032862,8.34790611
Sat Apr 29 11:09:23 GMT+02:00 2017,29-apr-2017 11:09:24.187,14.412853077,40.90904912,1.1987101,4.0,80.1059799194336,341.1325,-0.11492168,5.61200857,8.45632076,-0.00659963,29,47.7578125,29.80392265,30.19607925,0,11.97880173,-0.78125,8.59375,10.15625,0.22675589,1444.5,-,4,-,-,-,12.76514912,36.05974197,-,-,-,-,-,-,-,-,0.15523754,0.02921,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.27118683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.33360291,51,0.01032862,8.34790611
Sat Apr 29 11:09:23 GMT+02:00 2017,29-apr-2017 11:09:24.698,14.412853077,40.90904912,1.1987101,4.0,80.1059799194336,341.1325,-0.34476504,4.64475107,8.64785671,0.03204061,29,47.75757599,29.80392265,14.90196037,3.30506349,11.97742081,-0.78125,8.59375,10.15625,20.17071915,1444.5,-,4,-,30.25597382,-,12.62602997,35.66675186,-,-,-,-,-,-,-,-,∞,0.02957451,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.27118683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,53,0.01045751,8.34886932
Sat Apr 29 11:09:24 GMT+02:00 2017,29-apr-2017 11:09:25.187,14.412844564,40.909065599,1.2720921,4.0,80.12374877929688,336.6465,-0.59376204,4.88417149,8.51378155,0.02136666,29,47.75757599,19.6078434,14.90196037,3.30506349,11.97742081,-0.78125,8.59375,10.15625,20.17071915,1276.5,-,0.42046833,-,30.25597382,-,12.62602997,35.66675186,-,-,-,-,-,-,-,-,∞,0.02957451,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,20.01666641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,53,0.01045751,8.34886932
Sat Apr 29 11:09:24 GMT+02:00 2017,29-apr-2017 11:09:25.691,14.412844564,40.909065599,1.2720921,4.0,80.12374877929688,336.6465,-0.33518824,4.41490793,8.85854626,0.01901327,9.5,47.75757599,19.6078434,14.90196037,3.30506349,11.97742081,-0.78125,8.59375,3.90625,20.17071915,1276.5,-,0.42046833,-,30.25597382,-,12.62602997,35.66675186,-,-,-,-,-,-,-,-,∞,0.02957451,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,20.01666641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,53,0.01045751,8.34886932
Sat Apr 29 11:09:25 GMT+02:00 2017,29-apr-2017 11:09:26.188,14.412839949,40.909074972,1.1561409,4.0,80.14171600341797,332.13864,-0.87148941,4.66390514,8.61912632,0.01923488,9.5,47.75757599,19.6078434,14.90196037,3.30506349,11.97742081,-0.78125,2.34375,3.90625,20.17071915,1276.5,-,0.42046833,-,30.25597382,-,12.62602997,35.66675186,-,-,-,-,-,-,-,-,∞,0.02957451,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,20.01666641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,53,0.01045751,8.34886932
Sat Apr 29 11:09:25 GMT+02:00 2017,29-apr-2017 11:09:26.688,14.412839949,40.909074972,1.1561409,4.0,80.14171600341797,332.13864,-0.58418524,5.00866985,8.35097599,0.01455547,9.5,47.75757599,19.6078434,20.3921566,3.30506349,11.97742081,-0.78125,2.34375,3.90625,20.17071915,1276.5,-,0.42046833,-,30.25597382,-,12.62602997,35.66675186,-,-,-,-,-,-,-,-,∞,0.02957451,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,20.01666641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,55,0.01045751,8.34886932
Sat Apr 29 11:09:26 GMT+02:00 2017,29-apr-2017 11:09:27.190,14.412839949,40.909074972,0.0,4.0,80.16160583496094,332.13864,-0.42137951,4.77882671,8.47547436,0.01614395,9.5,47.7572937,19.6078434,20.3921566,3.46858788,11.97606564,-0.78125,2.34375,3.90625,24.02473068,831.5,-,1,-,28.82957649,-,12.49331379,35.29184723,-,-,-,-,-,-,-,-,0.09434865,0.02987207,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-10.20382977,55,0.01061148,8.34981441
Sat Apr 29 11:09:26 GMT+02:00 2017,29-apr-2017 11:09:27.698,14.412839949,40.909074972,0.0,4.0,80.16160583496094,332.13864,-0.69910687,4.77882671,8.40843678,0.0074597,9.5,47.7572937,25.88235283,20.3921566,3.46858788,11.97606564,-0.78125,2.34375,1.5625,24.02473068,831.5,-,1,-,28.82957649,-,12.49331379,35.29184723,-,-,-,-,-,-,-,-,0.09434865,0.02987207,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-10.20382977,55,0.01061148,8.34981441
Sat Apr 29 11:09:27 GMT+02:00 2017,29-apr-2017 11:09:28.186,14.412839949,40.909074972,0.0,4.0,80.16384887695313,332.13864,-0.74699092,4.96078587,8.18816948,0.01089724,5,47.7572937,25.88235283,20.3921566,3.46858788,11.97606564,-0.78125,2.34375,1.5625,24.02473068,831.5,-,1,-,28.82957649,-,12.49331379,35.29184723,-,-,-,-,-,-,-,-,0.09434865,0.02987207,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-10.20382977,55,0.01061148,8.34981441
Sat Apr 29 11:09:27 GMT+02:00 2017,29-apr-2017 11:09:28.698,14.412839949,40.909074972,0.0,4.0,80.16384887695313,332.13864,-0.9576807,5.10443783,8.02536392,0.01424653,5,47.7572937,25.88235283,23.92156792,3.46858788,11.97606564,-0.78125,2.34375,1.5625,24.02473068,831.5,-,1,-,28.82957649,-,12.49331379,35.29184723,-,-,-,-,-,-,-,-,0.09434865,0.02987207,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-10.20382977,58,0.01061148,8.34981441
Sat Apr 29 11:09:28 GMT+02:00 2017,29-apr-2017 11:09:29.194,14.412839949,40.909074972,0.0,6.0,80.16629028320313,332.13864,-1.09175599,5.22893667,8.18816948,0.00818381,5,47.75692749,25.88235283,23.92156792,0.56921321,11.97424889,-0.78125,2.34375,1.5625,29.27967453,1848.25,-,1,-,175.67744446,-,12.32296944,34.81064606,-,-,-,-,-,-,-,-,0.18695174,0.03034348,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62779069,0.29180536,0.21759921,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.28781128,58,0.01081138,8.35108089
Sat Apr 29 11:09:28 GMT+02:00 2017,29-apr-2017 11:09:29.696,14.412839949,40.909074972,0.0,6.0,80.16629028320313,332.13864,-1.22583127,5.43004942,8.91600704,0.02638281,5,47.75692749,33.72549057,23.92156792,0.56921321,11.97424889,-0.78125,2.34375,12.5,29.27967453,1848.25,-,0,-,175.67744446,-,12.32296944,34.81064606,-,-,-,-,-,-,-,-,0.18695174,0.03034348,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.28781128,58,0.01081138,8.35108089
Sat Apr 29 11:09:29 GMT+02:00 2017,29-apr-2017 11:09:30.186,14.412839949,40.909074972,0.0,4.0,80.1946029663086,332.13864,-0.80445176,4.71178913,8.59997272,0.02196497,22.5,47.75692749,33.72549057,23.92156792,0.56921321,11.97424889,-0.78125,2.34375,12.5,29.27967453,1848.25,-,0,-,175.67744446,-,12.32296944,34.81064606,-,-,-,-,-,-,-,-,0.18695174,0.03034348,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.28781128,58,0.01081138,8.35108089
Sat Apr 29 11:09:29 GMT+02:00 2017,29-apr-2017 11:09:30.691,14.412839949,40.909074972,0.0,4.0,80.1946029663086,332.13864,-0.81402856,4.98951626,8.44674397,0.01709107,22.5,47.75692749,33.72549057,13.72549057,0.56921321,11.97424889,-0.78125,11.71875,12.5,29.27967453,1848.25,-,0,-,175.67744446,-,12.32296944,34.81064606,-,-,-,-,-,-,-,-,0.18695174,0.03034348,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.28781128,58,0.01081138,8.35108089
Sat Apr 29 11:09:30 GMT+02:00 2017,29-apr-2017 11:09:31.187,14.412839949,40.909074972,0.0,4.0,80.22454071044922,332.13864,-0.99598789,4.96078587,8.25520706,0.02076072,22.5,47.75662231,33.72549057,13.72549057,0,11.97415829,-0.78125,11.71875,12.5,25.8086071,1848.25,-,0,-,-,-,12.31470394,34.78730011,-,-,-,-,-,-,-,-,∞,0.03081282,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.70491791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,60,0.01097861,8.35114384
Sat Apr 29 11:09:30 GMT+02:00 2017,29-apr-2017 11:09:31.688,14.412839949,40.909074972,0.0,4.0,80.22454071044922,332.13864,-1.07260239,5.17147589,8.21689987,0.01438122,22.5,47.75662231,31.37254906,13.72549057,0,11.97415829,-0.78125,11.71875,12.5,25.8086071,1489.25,-,1,-,-,-,12.31470394,34.78730011,-,-,-,-,-,-,-,-,∞,0.03081282,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28641117,0.05990064,0.0446679,-,-,-,19.40322495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,60,0.01097861,8.35114384
Sat Apr 29 11:09:31 GMT+02:00 2017,29-apr-2017 11:09:32.186,14.412839949,40.909074972,0.0,4.0,80.25829315185547,332.13864,-1.46525145,5.25766706,8.39885998,0.0157978,33,47.75662231,31.37254906,13.72549057,0,11.97415829,-0.78125,11.71875,0.78125,25.8086071,1489.25,-,1,-,-,-,12.31470394,34.78730011,-,-,-,-,-,-,-,-,∞,0.03081282,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28641117,0.05990064,0.0446679,-,-,-,19.40322495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,60,0.01097861,8.35114384
Sat Apr 29 11:09:31 GMT+02:00 2017,29-apr-2017 11:09:32.689,14.412839949,40.909074972,0.0,4.0,80.25829315185547,332.13864,-1.08217919,5.42047262,7.91044235,0.02287799,33,47.75662231,31.37254906,30.19607925,0,11.97415829,-0.78125,4.6875,0.78125,25.8086071,1489.25,-,1,-,-,-,12.31470394,34.78730011,-,-,-,-,-,-,-,-,∞,0.03081282,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28641117,0.05990064,0.0446679,-,-,-,19.40322495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.36413193,60,0.01097861,8.35114384
Sat Apr 29 11:09:32 GMT+02:00 2017,29-apr-2017 11:09:33.188,14.412839949,40.909074972,0.0,4.0,80.2912368774414,332.13864,-2.9017725,5.65989304,9.21288776,0.02528302,33,47.75613022,31.37254906,30.19607925,0.39219293,11.97231483,-0.78125,4.6875,0.78125,42.49535751,1489.25,-,1,-,254.97125244,-,12.14911366,34.31953049,-,-,-,-,-,-,-,-,∞,0.03156614,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.28641117,0.05990064,0.0446679,-,-,-,19.40322495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.88322592,63,0.01124702,8.35243034
Sat Apr 29 11:09:32 GMT+02:00 2017,29-apr-2017 11:09:33.691,14.412839949,40.909074972,0.0,4.0,80.2912368774414,332.13864,-1.75255561,7.16345167,7.29752684,0.03226603,33,47.75613022,45.88235474,30.19607925,0.39219293,11.97231483,-0.78125,4.6875,0.78125,42.49535751,2066.25,-,7,-,254.97125244,-,12.14911366,34.31953049,-,-,-,-,-,-,-,-,∞,0.03156614,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.67009735,2.51582694,1.87605178,-,-,-,19.20634842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.88322592,63,0.01124702,8.35243034
Sat Apr 29 11:09:33 GMT+02:00 2017,29-apr-2017 11:09:34.189,14.412820129,40.909089859,0.5445632,6.0,80.32406616210938,270.35086,-2.36547136,5.40131903,8.20732307,0.04916626,28.5,47.75613022,45.88235474,30.19607925,0.39219293,11.97231483,-0.78125,4.6875,10.9375,42.49535751,2066.25,-,7,-,254.97125244,-,12.14911366,34.31953049,-,-,-,-,-,-,-,-,∞,0.03156614,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.67009735,2.51582694,1.87605178,-,-,-,19.20634842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.88322592,63,0.01124702,8.35243034
Sat Apr 29 11:09:33 GMT+02:00 2017,29-apr-2017 11:09:34.688,14.412820129,40.909089859,0.5445632,6.0,80.32406616210938,270.35086,-0.19153613,7.29752684,7.17302847,-0.01193171,28.5,47.75613022,45.88235474,30.19607925,0.39219293,11.97231483,-0.78125,10.15625,10.9375,42.49535751,2066.25,-,7,-,254.97125244,-,12.14911366,34.31953049,-,-,-,-,-,-,-,-,∞,0.03156614,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.67009735,2.51582694,1.87605178,-,-,-,19.20634842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.88322592,63,0.01124702,8.35243034
Sat Apr 29 11:09:34 GMT+02:00 2017,29-apr-2017 11:09:35.186,14.412799972,40.909089912,2.0205986,4.0,80.35584259033203,273.48596,1.98239899,7.07726002,7.07726002,0.0404509,28.5,47.75613022,45.88235474,56.86274338,0.39219293,11.97231483,-0.78125,10.15625,10.9375,42.49535751,2066.25,-,7,-,254.97125244,-,12.14911366,34.31953049,-,-,-,-,-,-,-,-,∞,0.03156614,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.67009735,2.51582694,1.87605178,-,-,-,19.20634842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.88322592,64,0.01124702,8.35243034
Sat Apr 29 11:09:34 GMT+02:00 2017,29-apr-2017 11:09:35.687,14.412799972,40.909089912,2.0205986,4.0,80.35584259033203,273.48596,1.60890353,5.39174223,8.64785671,0.27092803,28.5,47.75508499,45.88235474,56.86274338,1.30985141,11.97061729,-0.78125,10.15625,10.9375,89.06708527,2758.25,-,13.72584534,-,76.34294891,-,12.00063133,33.90008545,-,-,-,-,-,-,-,-,0.40387943,0.0330371,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.00269318,17.43195343,12.99900532,-,-,-,19.234375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.40232086,64,0.01181781,8.35361385
Sat Apr 29 11:09:35 GMT+02:00 2017,29-apr-2017 11:09:36.188,14.412748895,40.909089683,4.1372495,4.0,80.65003967285156,256.78894,-0.81402856,5.64073944,7.16345167,0.07140961,18,47.75508499,21.96078491,56.86274338,1.30985141,11.97061729,-0.78125,10.15625,1.5625,89.06708527,2758.25,-,13.72584534,-,76.34294891,-,12.00063133,33.90008545,-,-,-,-,-,-,-,-,0.40387943,0.0330371,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.00269318,17.43195343,12.99900532,-,-,-,19.234375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.40232086,64,0.01181781,8.35361385
Sat Apr 29 11:09:35 GMT+02:00 2017,29-apr-2017 11:09:36.690,14.412748895,40.909089683,4.1372495,4.0,80.65003967285156,256.78894,0.07661445,5.34385824,9.68215179,0.14634329,18,47.75508499,21.96078491,56.86274338,1.30985141,11.97061729,-0.78125,0,1.5625,89.06708527,2758.25,-,13.72584534,-,76.34294891,-,12.00063133,33.90008545,-,-,-,-,-,-,-,-,0.40387943,0.0330371,234.69651794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.00269318,17.43195343,12.99900532,-,-,-,19.234375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.40232086,64,0.01181781,8.35361385
