GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),0-100mph Time(s),Actual engine % torque(%),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Timing Advance(°),Engine Load(%),Litres Per 100 Kilometer(Instant)(l/100km),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Distance to empty (Estimated)(km),Fuel used (trip)(l),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel cost (trip)(cost),Cost per mile/km (Instant)(€/km),Cost per mile/km (Trip)(€/km),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),DPF Temperature(°C),Drivers demand engine % torque(%),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),Engine reference torque(Nm),EGR Error(%),Ethanol Fuel %(%),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Fuel Rate (direct from ECU)(L/m),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Hybrid Battery Charge (%)(%),Fuel Level (From Engine ECU)(%),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Horsepower (At the wheels)(hp),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Mass Air Flow Rate(g/s),Ambient air temp(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Intake Air Temperature(°C),Exhaust Gas Temperature 1(°C),Exhaust Gas Temperature 2(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Run time since engine start(s),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),O2 Sensor1 wide-range Voltage,O2 Sensor2 wide-range Voltage,O2 Sensor3 wide-range Voltage,O2 Sensor4 wide-range Voltage,O2 Sensor5 wide-range Voltage,O2 Sensor6 wide-range Voltage,O2 Sensor7 wide-range Voltage,O2 Sensor8 wide-range Voltage,Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Fri May 12 17:30:45 GMT+02:00 2017,12-mag-2017 17:31:20.905,14.412833092004487,40.90902995060457,0.596303,24.0,109.19222548575483,0.0,1.23540807,-0.1340753,10.27591324,0.01363955,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,24,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08883683,-0.0234295,0.88403887,-0.01134393,-,26,-,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:30:45 GMT+02:00 2017,12-mag-2017 17:31:21.387,14.412833092004487,40.90902995060457,0.596303,24.0,109.19222548575483,0.0,1.08217919,-0.40222588,10.15141487,0.03931997,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,24,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.127886,-0.01854835,0.90942079,0.01800634,-,26,-,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:30:45 GMT+02:00 2017,12-mag-2017 17:31:21.909,14.412833092004487,40.90902995060457,0.596303,24.0,109.19222548575483,0.0,0.99598789,-0.03830723,9.23204136,-0.00247528,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,24,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11031388,0.00292869,0.85279953,-0.04050355,-,26,-,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:30:45 GMT+02:00 2017,12-mag-2017 17:31:22.387,14.412833092004487,40.90902995060457,0.596303,24.0,109.19222548575483,0.0,0.99598789,-0.25857377,9.99818611,0.02760185,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,24,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10055158,-0.02733441,0.90258718,0.00833187,-,26,332.79998779,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:30:45 GMT+02:00 2017,12-mag-2017 17:31:22.903,14.412833092004487,40.90902995060457,0.596303,24.0,109.19222548575483,0.0,0.9768343,0.04788403,9.86411095,0.02944607,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,24,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09859913,-0.0068336,0.95237494,0.05736693,-,26,332.79998779,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:30:45 GMT+02:00 2017,12-mag-2017 17:31:23.404,14.412833092004487,40.90902995060457,0.596303,24.0,109.19222548575483,0.0,0.48841715,-0.59376204,9.86411095,0.03281292,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,24,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01952458,-0.0439303,0.87720525,-0.02127875,-,26,332.79998779,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:31:24 GMT+02:00 2017,12-mag-2017 17:31:23.889,14.412882461114133,40.90907485771791,0.38023743,8.0,104.60015762164376,0.0,0,-0.71826053,10.64940929,0.02180986,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,8,104.60015869,40.90907669,14.4128828,0,7,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02147704,-0.06443111,0.88501507,-0.01230901,-,26,332.79998779,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:31:24 GMT+02:00 2017,12-mag-2017 17:31:24.387,14.412882461114133,40.90907485771791,0.38023743,8.0,104.60015762164376,0.0,0.71826053,-1.11090958,9.61511421,0.00836706,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,8,104.60015869,40.90907669,14.4128828,0,7,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04100162,-0.11226633,0.91137326,0.01875878,-,26,332.79998779,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:31:25 GMT+02:00 2017,12-mag-2017 17:31:24.888,14.412888873470907,40.90908807784879,1.1423522,32.0,226.9720583236379,0.0,0.02873042,-1.80043972,10.0269165,0.06014655,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,32,226.97206116,40.90908813,14.41288853,0,10,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-0.17474499,1.02266335,0.13656983,-,26,332.79998779,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
Fri May 12 17:31:25 GMT+02:00 2017,12-mag-2017 17:31:25.395,14.412888873470907,40.90908807784879,1.1423522,32.0,226.9720583236379,0.0,1.20667768,-1.41736746,10.65898609,0.12198716,-,-,-,-,-,27,40.39215851,-,15.16142941,6.59562635,-,-,-,-,35.66220474,-,-,0,-0.78125,-,-,-,3.90625,-,-,-,-,-,-,-,-,-,-,-,0,-,136.67979431,-,-,-,-,-,-,-,-,-,-,-,-,848.75,32,226.97206116,40.90908813,14.41288853,0,10,-,-,-,-,-,-,-,-,-,-,-,0.94499999,0.45999998,-,-,-,-,-,-,6.27450991,-,-,-,-,-,-,-,-,-,5.07632065,-,-,-9.62367916,-,14.69999981,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.07516963,-0.16400647,1.01094854,0.12588678,-,26,332.79998779,-,-,-,42,-,-,-,83,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-
